fecha,hora,precio,weekday
2002-10-01,11.5,51.14257033333333,1
2002-10-02,11.5,51.688403666666666,2
2002-10-03,11.5,53.58007033333333,3
2002-10-04,11.5,53.652987,4
2002-10-05,11.5,54.51132033333334,5
2002-10-06,11.5,54.452987,6
2002-10-07,11.5,55.663153666666666,0
2002-10-08,11.5,57.12965366666666,1
2002-10-09,11.5,58.12277866666667,2
2002-10-10,11.5,59.134487,3
2002-10-11,11.5,60.375903666666666,4
2002-10-12,11.5,61.777987,5
2002-10-13,11.5,62.67032033333333,6
2002-10-14,11.5,64.02832033333333,0
2002-10-15,11.5,64.84532033333333,1
2002-10-16,11.5,63.739612,2
2002-10-17,11.5,58.99632033333333,3
2002-10-18,11.5,62.67882033333333,4
2002-10-19,11.5,66.00382033333334,5
2002-10-20,11.5,64.94882033333333,6
2002-10-21,11.5,65.402987,0
2002-10-22,11.5,65.21090366666667,1
2002-10-23,11.5,65.13632033333333,2
2002-10-24,11.5,65.51798699999999,3
2002-10-25,11.5,65.18590366666666,4
2002-10-26,11.5,64.90544533333333,5
2002-10-27,11.5,65.30702866666667,6
2002-10-28,11.5,62.21757033333333,0
2002-10-29,11.5,61.14257033333333,1
2002-10-30,11.5,55.14132033333333,2
2002-10-31,11.5,52.49544533333333,3
2002-11-01,11.5,53.722779,4
2002-11-02,11.5,52.38794566666667,5
2002-11-03,11.5,50.101904,6
2002-11-04,11.5,50.51857066666667,0
2002-11-05,11.5,51.238029,1
2002-11-06,11.5,50.77457066666667,2
2002-11-07,11.5,53.170904,3
2002-11-08,11.5,49.52161233333334,4
2002-11-09,11.5,47.906070666666665,5
2002-11-10,11.5,47.662320666666666,6
2002-11-11,11.5,48.98523733333334,0
2002-11-12,11.5,47.74773733333333,1
2002-11-13,11.5,50.849820666666666,2
2002-11-14,11.5,52.220654,3
2002-11-15,11.5,51.97232066666666,4
2002-11-16,11.5,54.145654,5
2002-11-17,11.5,54.476904,6
2002-11-18,11.5,54.539404,0
2002-11-19,11.5,53.95398733333334,1
2002-11-20,11.5,54.41961233333333,2
2002-11-21,11.5,55.667987333333336,3
2002-11-22,11.5,54.958154,4
2002-11-23,11.5,53.249820666666665,5
2002-11-24,11.5,53.839404,6
2002-11-25,11.5,53.968154,0
2002-11-26,11.5,57.464654,1
2002-11-27,11.5,56.29373733333333,2
2002-11-28,11.5,59.41023733333333,3
2002-11-29,11.5,56.21023733333334,4
2002-11-30,11.5,59.830779,5
2002-12-01,11.5,63.02982433333333,6
2002-12-02,11.5,64.66357433333333,0
2002-12-03,11.5,63.922324333333336,1
2002-12-04,11.5,65.11607433333333,2
2002-12-05,11.5,66.73607433333333,3
2002-12-06,11.5,68.258991,4
2002-12-07,11.5,67.57232433333333,5
2002-12-08,11.5,67.738991,6
2002-12-09,11.5,68.601491,0
2002-12-10,11.5,68.30565766666666,1
2002-12-11,11.5,66.33482433333333,2
2002-12-12,11.5,66.051491,3
2002-12-13,11.5,67.813991,4
2002-12-14,11.5,65.85565766666666,5
2002-12-15,11.5,66.142741,6
2002-12-16,11.5,65.596491,0
2002-12-17,11.5,62.58065766666667,1
2002-12-18,11.5,63.16732433333333,2
2002-12-19,11.5,61.38940766666666,3
2002-12-20,11.5,64.19732433333333,4
2002-12-21,11.5,62.95982433333333,5
2002-12-22,11.5,62.641074333333336,6
2002-12-23,11.5,62.02857433333333,0
2002-12-24,11.5,62.47565766666667,1
2002-12-25,11.5,61.531491,2
2002-12-26,11.5,61.057741,3
2002-12-27,11.5,61.13482433333333,4
2002-12-28,11.5,60.96732433333333,5
2002-12-29,11.5,60.80357433333333,6
2002-12-30,11.5,59.063991,0
2002-12-31,11.5,59.36482433333333,1
2003-01-01,11.5,60.20431766666667,2
2003-01-02,11.5,62.416401,3
2003-01-03,11.5,63.46681766666666,4
2003-01-04,11.5,63.537651,5
2003-01-05,11.5,63.625151,6
2003-01-06,11.5,63.97098433333333,0
2003-01-07,11.5,65.812651,1
2003-01-08,11.5,64.67931766666666,2
2003-01-09,11.5,67.103901,3
2003-01-10,11.5,67.37848433333333,4
2003-01-11,11.5,66.42098433333334,5
2003-01-12,11.5,67.31681766666667,6
2003-01-13,11.5,67.088151,0
2003-01-14,11.5,66.19098433333333,1
2003-01-15,11.5,67.53410933333333,2
2003-01-16,11.5,66.465151,3
2003-01-17,11.5,69.41681766666666,4
2003-01-18,11.5,70.51181766666666,5
2003-01-19,11.5,73.26273433333333,6
2003-01-20,11.5,73.19610933333333,0
2003-01-21,11.5,73.948276,1
2003-01-22,11.5,74.062776,2
2003-01-23,11.5,73.57098433333333,3
2003-01-24,11.5,73.34110933333334,4
2003-01-25,11.5,73.29573433333333,5
2003-01-26,11.5,72.77660933333333,6
2003-01-27,11.5,73.233401,0
2003-01-28,11.5,74.51685933333333,1
2003-01-29,11.5,73.72931766666666,2
2003-01-30,11.5,74.86019266666666,3
2003-01-31,11.5,75.75444266666666,4
2003-02-01,11.5,77.00127133333334,5
2003-02-02,11.5,76.70877133333333,6
2003-02-03,11.5,76.07835466666667,0
2003-02-04,11.5,77.08460466666666,1
2003-02-05,11.5,76.06564633333333,2
2003-02-06,11.5,76.552188,3
2003-02-07,11.5,76.03735466666667,4
2003-02-08,11.5,76.03489633333332,5
2003-02-09,11.5,74.30135466666667,6
2003-02-10,11.5,72.98002133333334,0
2003-02-11,11.5,72.06377133333334,1
2003-02-12,11.5,71.595438,2
2003-02-13,11.5,71.99252133333333,3
2003-02-14,11.5,62.169188,4
2003-02-15,11.5,68.63418800000001,5
2003-02-16,11.5,68.05460466666666,6
2003-02-17,11.5,69.65127133333333,0
2003-02-18,11.5,68.05127133333333,1
2003-02-19,11.5,67.62210466666666,2
2003-02-20,11.5,68.28877133333333,3
2003-02-21,11.5,71.85964633333333,4
2003-02-22,11.5,70.08835466666666,5
2003-02-23,11.5,70.25552133333333,6
2003-02-24,11.5,73.080438,0
2003-02-25,11.5,71.959188,1
2003-02-26,11.5,69.14710466666666,2
2003-02-27,11.5,70.880438,3
2003-02-28,11.5,70.680438,4
2003-03-01,11.5,70.56186000000001,5
2003-03-02,11.5,70.98644333333333,6
2003-03-03,11.5,68.27394333333334,0
2003-03-04,11.5,68.91977666666666,1
2003-03-05,11.5,67.30311,2
2003-03-06,11.5,70.89281833333332,3
2003-03-07,11.5,68.64519333333332,4
2003-03-08,11.5,71.67869333333333,5
2003-03-09,11.5,70.47940166666667,6
2003-03-10,11.5,74.57615166666666,0
2003-03-11,11.5,74.44727666666667,1
2003-03-12,11.5,77.84531833333334,2
2003-03-13,11.5,79.19940166666667,3
2003-03-14,11.5,80.03477666666667,4
2003-03-15,11.5,85.96990166666666,5
2003-03-16,11.5,86.00744333333334,6
2003-03-17,11.5,80.71186,0
2003-03-18,11.5,83.80769333333333,1
2003-03-19,11.5,83.63686,2
2003-03-20,11.5,76.30081833333334,3
2003-03-21,11.5,81.71894333333333,4
2003-03-22,11.5,79.69102666666667,5
2003-03-23,11.5,78.23269333333333,6
2003-03-24,11.5,78.31061,0
2003-03-25,11.5,78.24936,1
2003-03-26,11.5,79.84727666666667,2
2003-03-27,11.5,78.56644333333332,3
2003-03-28,11.5,78.52706833333333,4
2003-03-29,11.5,77.94102666666667,5
2003-03-30,11.5,78.30769333333333,6
2003-03-31,11.5,82.29936,0
2003-04-01,11.5,81.59526566666666,1
2003-04-02,11.5,79.74526566666667,2
2003-04-03,11.5,83.99943233333333,3
2003-04-04,11.5,82.36609899999999,4
2003-04-05,11.5,84.00372399999999,5
2003-04-06,11.5,81.62018233333333,6
2003-04-07,11.5,82.03693233333333,0
2003-04-08,11.5,82.59943233333333,1
2003-04-09,11.5,84.343599,2
2003-04-10,11.5,86.47859899999999,3
2003-04-11,11.5,85.92276566666665,4
2003-04-12,11.5,88.65776566666666,5
2003-04-13,11.5,88.003599,6
2003-04-14,11.5,80.191099,0
2003-04-15,11.5,76.54109899999999,1
2003-04-16,11.5,79.43901566666666,2
2003-04-17,11.5,76.57026566666666,3
2003-04-18,11.5,78.35609899999999,4
2003-04-19,11.5,79.64693233333333,5
2003-04-20,11.5,79.92026566666667,6
2003-04-21,11.5,78.921099,0
2003-04-22,11.5,79.53901566666666,1
2003-04-23,11.5,77.747974,2
2003-04-24,11.5,74.650474,3
2003-04-25,11.5,73.637349,4
2003-04-26,11.5,76.17114066666666,5
2003-04-27,11.5,75.39526566666666,6
2003-04-28,11.5,75.187349,0
2003-04-29,11.5,75.549599,1
2003-04-30,11.5,74.72268233333334,2
2003-05-01,11.5,76.42698533333333,3
2003-05-02,11.5,77.88781866666666,4
2003-05-03,11.5,79.32906866666666,5
2003-05-04,11.5,79.37077699999999,6
2003-05-05,11.5,78.27906866666667,0
2003-05-06,11.5,78.34269366666668,1
2003-05-07,11.5,76.887402,2
2003-05-08,11.5,78.24623533333333,3
2003-05-09,11.5,77.25198533333334,4
2003-05-10,11.5,80.69156866666667,5
2003-05-11,11.5,79.13656866666666,6
2003-05-12,11.5,77.96198533333335,0
2003-05-13,11.5,79.04156866666666,1
2003-05-14,11.5,75.02873533333333,2
2003-05-15,11.5,74.041277,3
2003-05-16,11.5,73.29156866666666,4
2003-05-17,11.5,72.21948533333334,5
2003-05-18,11.5,70.78198533333334,6
2003-05-19,11.5,68.64531866666667,0
2003-05-20,11.5,66.757402,1
2003-05-21,11.5,64.26448533333333,2
2003-05-22,11.5,63.024902,3
2003-05-23,11.5,58.72906866666667,4
2003-05-24,11.5,60.84990200000001,5
2003-05-25,11.5,59.01656866666667,6
2003-05-26,11.5,54.20406866666667,0
2003-05-27,11.5,53.14156866666667,1
2003-05-28,11.5,60.40823533333333,2
2003-05-29,11.5,51.766152,3
2003-05-30,11.5,52.241568666666666,4
2003-05-31,11.5,56.47490200000001,5
2003-06-01,11.5,54.87353,6
2003-06-02,11.5,55.95686333333333,0
2003-06-03,11.5,55.018946666666665,1
2003-06-04,11.5,58.66478,2
2003-06-05,11.5,57.15686333333334,3
2003-06-06,11.5,65.58186333333333,4
2003-06-07,11.5,68.73186333333334,5
2003-06-08,11.5,71.28878,6
2003-06-09,11.5,67.94794666666667,0
2003-06-10,11.5,66.94978,1
2003-06-11,11.5,65.83144666666666,2
2003-06-12,11.5,64.65228,3
2003-06-13,11.5,67.10328,4
2003-06-14,11.5,74.05278,5
2003-06-15,11.5,71.08103,6
2003-06-16,11.5,65.64811333333333,0
2003-06-17,11.5,66.86103,1
2003-06-18,11.5,70.71482166666667,2
2003-06-19,11.5,73.78969666666667,3
2003-06-20,11.5,69.43603,4
2003-06-21,11.5,64.74853,5
2003-06-22,11.5,62.069363333333335,6
2003-06-23,11.5,63.50269666666667,0
2003-06-24,11.5,61.826863333333336,1
2003-06-25,11.5,63.01311333333334,2
2003-06-26,11.5,63.48603,3
2003-06-27,11.5,63.27769666666666,4
2003-06-28,11.5,62.07353,5
2003-06-29,11.5,62.17228,6
2003-06-30,11.5,63.564780000000006,0
2003-07-01,11.5,64.131094,1
2003-07-02,11.5,66.63526066666667,2
2003-07-03,11.5,66.51817733333333,3
2003-07-04,11.5,64.32276066666667,4
2003-07-05,11.5,66.16401066666667,5
2003-07-06,11.5,67.11442733333332,6
2003-07-07,11.5,70.785344,0
2003-07-08,11.5,68.70192733333333,1
2003-07-09,11.5,70.793594,2
2003-07-10,11.5,70.30609399999999,3
2003-07-11,11.5,72.45567733333333,4
2003-07-12,11.5,71.643594,5
2003-07-13,11.5,71.85192733333334,6
2003-07-14,11.5,73.03817733333334,0
2003-07-15,11.5,71.49776066666666,1
2003-07-16,11.5,71.28484399999999,2
2003-07-17,11.5,72.10151066666667,3
2003-07-18,11.5,72.63526066666667,4
2003-07-19,11.5,71.93526066666666,5
2003-07-20,11.5,71.92701066666667,6
2003-07-21,11.5,72.343219,0
2003-07-22,11.5,71.64276066666666,1
2003-07-23,11.5,71.75776066666667,2
2003-07-24,11.5,71.72942733333333,3
2003-07-25,11.5,71.70859399999999,4
2003-07-26,11.5,70.56901066666666,5
2003-07-27,11.5,67.30855233333332,6
2003-07-28,11.5,68.816469,0
2003-07-29,11.5,68.73984399999999,1
2003-07-30,11.5,69.77276066666667,2
2003-07-31,11.5,67.44776066666667,3
2003-08-01,11.5,65.49217666666667,4
2003-08-02,11.5,63.04634333333333,5
2003-08-03,11.5,61.07551,6
2003-08-04,11.5,63.78384333333333,0
2003-08-05,11.5,66.85276,1
2003-08-06,11.5,58.93801,2
2003-08-07,11.5,59.42551,3
2003-08-08,11.5,59.20717666666667,4
2003-08-09,11.5,58.93967666666666,5
2003-08-10,11.5,58.95259333333333,6
2003-08-11,11.5,62.05051,0
2003-08-12,11.5,64.78967666666667,1
2003-08-13,11.5,67.29967666666667,2
2003-08-14,11.5,65.20426,3
2003-08-15,11.5,67.48134333333333,4
2003-08-16,11.5,71.77134333333333,5
2003-08-17,11.5,68.87967666666667,6
2003-08-18,11.5,69.12517666666666,0
2003-08-19,11.5,69.23184333333333,1
2003-08-20,11.5,72.94217666666667,2
2003-08-21,11.5,70.81717666666667,3
2003-08-22,11.5,68.16301,4
2003-08-23,11.5,68.30259333333333,5
2003-08-24,11.5,64.75467666666667,6
2003-08-25,11.5,67.75884333333333,0
2003-08-26,11.5,75.44217666666667,1
2003-08-27,11.5,70.53467666666667,2
2003-08-28,11.5,67.09284333333333,3
2003-08-29,11.5,62.99284333333333,4
2003-08-30,11.5,58.27551,5
2003-08-31,11.5,52.71301,6
2003-09-01,11.5,60.433111333333336,0
2003-09-02,11.5,68.60031966666666,1
2003-09-03,11.5,67.788778,2
2003-09-04,11.5,67.22036133333333,3
2003-09-05,11.5,70.57244466666667,4
2003-09-06,11.5,62.77006966666666,5
2003-09-07,11.5,61.05811133333333,6
2003-09-08,11.5,75.10556966666667,0
2003-09-09,11.5,73.722403,1
2003-09-10,11.5,78.311028,2
2003-09-11,11.5,63.98798633333333,3
2003-09-12,11.5,62.01161133333333,4
2003-09-13,11.5,53.455361333333336,5
2003-09-14,11.5,61.27036133333333,6
2003-09-15,11.5,62.785403,0
2003-09-16,11.5,59.24306966666666,1
2003-09-17,11.5,56.27911133333333,2
2003-09-18,11.5,56.106403,3
2003-09-19,11.5,56.43036133333334,4
2003-09-20,11.5,56.624528,5
2003-09-21,11.5,50.793903,6
2003-09-22,11.5,62.30056966666666,0
2003-09-23,11.5,65.50894466666666,1
2003-09-24,11.5,56.719278,2
2003-09-25,11.5,62.727528,3
2003-09-26,11.5,61.815778,4
2003-09-27,11.5,60.838903,5
2003-09-28,11.5,59.940778,6
2003-09-29,11.5,60.08244466666667,0
2003-09-30,11.5,60.28244466666666,1
2003-10-01,11.5,57.83648866666667,2
2003-10-02,11.5,56.47398866666666,3
2003-10-03,11.5,53.77815533333333,4
2003-10-04,11.5,53.69898866666667,5
2003-10-05,11.5,53.94898866666667,6
2003-10-06,11.5,55.532447,0
2003-10-07,11.5,59.66148866666666,1
2003-10-08,11.5,58.344822,2
2003-10-09,11.5,54.982322,3
2003-10-10,11.5,55.764822,4
2003-10-11,11.5,56.186072,5
2003-10-12,11.5,55.111488666666666,6
2003-10-13,11.5,53.66148866666666,0
2003-10-14,11.5,62.382322,1
2003-10-15,11.5,53.678155333333336,2
2003-10-16,11.5,53.692322,3
2003-10-17,11.5,51.265655333333335,4
2003-10-18,11.5,51.94065533333333,5
2003-10-19,11.5,52.357322,6
2003-10-20,11.5,53.36153033333333,0
2003-10-21,11.5,51.749197,1
2003-10-22,11.5,53.87573866666667,2
2003-10-23,11.5,53.973572,3
2003-10-24,11.5,54.040655333333326,4
2003-10-25,11.5,54.61140533333333,5
2003-10-26,11.5,54.957322,6
2003-10-27,11.5,55.036947,0
2003-10-28,11.5,57.728155333333326,1
2003-10-29,11.5,58.78648866666666,2
2003-10-30,11.5,60.961072,3
2003-10-31,11.5,60.936613666666666,4
2003-11-01,11.5,60.20065966666667,5
2003-11-02,11.5,57.80065966666667,6
2003-11-03,11.5,58.75515966666666,0
2003-11-04,11.5,60.571493,1
2003-11-05,11.5,60.700243,2
2003-11-06,11.5,60.61732633333333,3
2003-11-07,11.5,59.729826333333335,4
2003-11-08,11.5,60.654826333333325,5
2003-11-09,11.5,61.88328466666667,6
2003-11-10,11.5,60.76732633333334,0
2003-11-11,11.5,62.01315966666667,1
2003-11-12,11.5,65.433868,2
2003-11-13,11.5,64.91765966666667,3
2003-11-14,11.5,62.356368,4
2003-11-15,11.5,62.24232633333333,5
2003-11-16,11.5,61.50482633333333,6
2003-11-17,11.5,62.46307633333333,0
2003-11-18,11.5,63.136076333333335,1
2003-11-19,11.5,66.63907633333334,2
2003-11-20,11.5,66.32582633333334,3
2003-11-21,11.5,73.64757633333333,4
2003-11-22,11.5,73.550993,5
2003-11-23,11.5,67.96732633333333,6
2003-11-24,11.5,68.65690966666666,0
2003-11-25,11.5,66.03815966666667,1
2003-11-26,11.5,64.86232633333333,2
2003-11-27,11.5,63.979826333333335,3
2003-11-28,11.5,64.63190966666667,4
2003-11-29,11.5,65.10607633333333,5
2003-11-30,11.5,62.865659666666666,6
2003-12-01,11.5,61.21854200000001,0
2003-12-02,11.5,55.40687533333334,1
2003-12-03,11.5,57.25062533333334,2
2003-12-04,11.5,53.303542,3
2003-12-05,11.5,49.38145866666667,4
2003-12-06,11.5,46.214792,5
2003-12-07,11.5,43.58575033333333,6
2003-12-08,11.5,41.99812533333333,0
2003-12-09,11.5,42.871042,1
2003-12-10,11.5,46.06895866666667,2
2003-12-11,11.5,48.36108366666667,3
2003-12-12,11.5,49.15241700000001,4
2003-12-13,11.5,51.13158366666667,5
2003-12-14,11.5,52.381458666666674,6
2003-12-15,11.5,53.73145866666667,0
2003-12-16,11.5,54.802292,1
2003-12-17,11.5,53.693958666666674,2
2003-12-18,11.5,53.52312533333333,3
2003-12-19,11.5,53.427292,4
2003-12-20,11.5,50.38562533333334,5
2003-12-21,11.5,52.068958666666674,6
2003-12-22,11.5,55.750667,0
2003-12-23,11.5,55.634542,1
2003-12-24,11.5,52.96062533333333,2
2003-12-25,11.5,55.264792,3
2003-12-26,11.5,55.393417,4
2003-12-27,11.5,54.691875333333336,5
2003-12-28,11.5,57.18508366666666,6
2003-12-29,11.5,57.302292,0
2003-12-30,11.5,54.83979200000001,1
2003-12-31,11.5,53.756167000000005,2
2004-01-01,11.5,54.47524933333333,3
2004-01-02,11.5,58.266916,4
2004-01-03,11.5,59.829416,5
2004-01-04,11.5,58.35441600000001,6
2004-01-05,11.5,58.548166,0
2004-01-06,11.5,59.054416,1
2004-01-07,11.5,58.82108266666668,2
2004-01-08,11.5,56.204416,3
2004-01-09,11.5,55.35441600000001,4
2004-01-10,11.5,51.400249333333335,5
2004-01-11,11.5,49.35024933333333,6
2004-01-12,11.5,46.183582666666666,0
2004-01-13,11.5,48.95649933333333,1
2004-01-14,11.5,52.53983266666666,2
2004-01-15,11.5,53.016916,3
2004-01-16,11.5,59.516916,4
2004-01-17,11.5,61.566916,5
2004-01-18,11.5,59.60858266666667,6
2004-01-19,11.5,62.94608266666666,0
2004-01-20,11.5,64.80858266666667,1
2004-01-21,11.5,64.02733266666667,2
2004-01-22,11.5,65.55858266666667,3
2004-01-23,11.5,65.39608266666666,4
2004-01-24,11.5,62.058582666666666,5
2004-01-25,11.5,59.60024933333333,6
2004-01-26,11.5,63.53774933333333,0
2004-01-27,11.5,66.93983266666666,1
2004-01-28,11.5,63.771082666666665,2
2004-01-29,11.5,64.616916,3
2004-01-30,11.5,60.458582666666665,4
2004-01-31,11.5,60.41524933333333,5
2004-02-01,11.5,59.530124666666666,6
2004-02-02,11.5,57.88429133333333,0
2004-02-03,11.5,58.550958,1
2004-02-04,11.5,62.03437466666667,2
2004-02-05,11.5,61.51762466666667,3
2004-02-06,11.5,67.30929133333333,4
2004-02-07,11.5,65.70929133333334,5
2004-02-08,11.5,69.48429133333333,6
2004-02-09,11.5,68.800958,0
2004-02-10,11.5,68.513458,1
2004-02-11,11.5,72.847208,2
2004-02-12,11.5,72.70512466666666,3
2004-02-13,11.5,69.52179133333334,4
2004-02-14,11.5,73.94262466666667,5
2004-02-15,11.5,74.22387466666667,6
2004-02-16,11.5,74.03012466666667,0
2004-02-17,11.5,73.50679133333334,1
2004-02-18,11.5,79.613458,2
2004-02-19,11.5,79.78641633333334,3
2004-02-20,11.5,78.06762466666667,4
2004-02-21,11.5,76.213458,5
2004-02-22,11.5,75.48429133333333,6
2004-02-23,11.5,75.33595799999999,0
2004-02-24,11.5,75.10054133333334,1
2004-02-25,11.5,74.57929133333333,2
2004-02-26,11.5,65.247333,3
2004-02-27,11.5,75.31762466666667,4
2004-02-28,11.5,72.688458,5
2004-02-29,11.5,64.07699966666667,6
2004-03-01,11.5,81.35178966666666,0
2004-03-02,11.5,80.88833133333333,1
2004-03-03,11.5,78.95166466666667,2
2004-03-04,11.5,77.95666466666667,3
2004-03-05,11.5,76.981248,4
2004-03-06,11.5,76.94333133333333,5
2004-03-07,11.5,75.789998,6
2004-03-08,11.5,76.10741466666667,0
2004-03-09,11.5,74.76208133333334,1
2004-03-10,11.5,73.63791466666666,2
2004-03-11,11.5,72.12916466666667,3
2004-03-12,11.5,71.25458133333333,4
2004-03-13,11.5,72.23541466666667,5
2004-03-14,11.5,70.264998,6
2004-03-15,11.5,71.08583133333333,0
2004-03-16,11.5,67.864998,1
2004-03-17,11.5,68.15583133333332,2
2004-03-18,11.5,66.91916466666666,3
2004-03-19,11.5,73.29833133333334,4
2004-03-20,11.5,72.119998,5
2004-03-21,11.5,68.47333133333333,6
2004-03-22,11.5,72.693748,0
2004-03-23,11.5,79.70091466666666,1
2004-03-24,11.5,73.80728966666666,2
2004-03-25,11.5,73.87291466666666,3
2004-03-26,11.5,72.662498,4
2004-03-27,11.5,71.35874799999999,5
2004-03-28,11.5,68.81458133333332,6
2004-03-29,11.5,66.44637300000001,0
2004-03-30,11.5,69.97349799999999,1
2004-03-31,11.5,71.00678966666666,2
2004-04-01,11.5,81.743088,3
2004-04-02,11.5,74.330088,4
2004-04-03,11.5,82.238838,5
2004-04-04,11.5,72.40550466666667,6
2004-04-05,11.5,78.60925466666667,0
2004-04-06,11.5,67.39717133333333,1
2004-04-07,11.5,62.67217133333333,2
2004-04-08,11.5,67.12842133333334,3
2004-04-09,11.5,62.703838,4
2004-04-10,11.5,63.85550466666667,5
2004-04-11,11.5,64.15550466666666,6
2004-04-12,11.5,80.133838,0
2004-04-13,11.5,79.10600466666666,1
2004-04-14,11.5,76.97958799999999,2
2004-04-15,11.5,76.62592133333334,3
2004-04-16,11.5,73.28008799999999,4
2004-04-17,11.5,69.05300466666667,5
2004-04-18,11.5,68.867588,6
2004-04-19,11.5,67.05975466666666,0
2004-04-20,11.5,72.542338,1
2004-04-21,11.5,70.253713,2
2004-04-22,11.5,71.322338,3
2004-04-23,11.5,69.57217133333334,4
2004-04-24,11.5,67.88050466666667,5
2004-04-25,11.5,65.53050466666666,6
2004-04-26,11.5,63.808713,0
2004-04-27,11.5,64.77217133333333,1
2004-04-28,11.5,67.00550466666667,2
2004-04-29,11.5,70.28842133333333,3
2004-04-30,11.5,68.313838,4
2004-05-01,11.5,69.22693933333333,5
2004-05-02,11.5,68.08943933333333,6
2004-05-03,11.5,69.557231,0
2004-05-04,11.5,71.42806433333334,1
2004-05-05,11.5,69.884856,2
2004-05-06,11.5,72.93943933333334,3
2004-05-07,11.5,74.893606,4
2004-05-08,11.5,74.61818933333333,5
2004-05-09,11.5,70.93527266666666,6
2004-05-10,11.5,77.151731,0
2004-05-11,11.5,76.48814766666668,1
2004-05-12,11.5,78.75152266666667,2
2004-05-13,11.5,79.38639766666667,3
2004-05-14,11.5,92.88968933333337,4
2004-05-15,11.5,85.73068933333333,5
2004-05-16,11.5,84.39318933333334,6
2004-05-17,11.5,92.29593933333332,0
2004-05-18,11.5,86.95681433333334,1
2004-05-19,11.5,79.80356433333334,2
2004-05-20,11.5,73.77814766666667,3
2004-05-21,11.5,69.84881433333334,4
2004-05-22,11.5,66.43527266666668,5
2004-05-23,11.5,60.92693933333334,6
2004-05-24,11.5,60.72652266666666,0
2004-05-25,11.5,67.30839766666666,1
2004-05-26,11.5,67.21189766666667,2
2004-05-27,11.5,66.94843933333334,3
2004-05-28,11.5,61.026522666666665,4
2004-05-29,11.5,53.514439333333335,5
2004-05-30,11.5,52.593606,6
2004-05-31,11.5,60.16027266666666,0
2004-06-01,11.5,57.094643,1
2004-06-02,11.5,55.961309666666665,2
2004-06-03,11.5,57.545684666666666,3
2004-06-04,11.5,53.47797633333334,4
2004-06-05,11.5,52.98630966666667,5
2004-06-06,11.5,52.17797633333333,6
2004-06-07,11.5,54.72797633333334,0
2004-06-08,11.5,60.037768,1
2004-06-09,11.5,57.46318466666667,2
2004-06-10,11.5,57.83401800000001,3
2004-06-11,11.5,60.63630966666667,4
2004-06-12,11.5,57.66547633333334,5
2004-06-13,11.5,50.748809666666666,6
2004-06-14,11.5,50.207143,0
2004-06-15,11.5,52.833018,1
2004-06-16,11.5,50.22155966666667,2
2004-06-17,11.5,50.344643,3
2004-06-18,11.5,47.45505966666667,4
2004-06-19,11.5,42.34505966666666,5
2004-06-20,11.5,41.936309666666666,6
2004-06-21,11.5,41.72505966666667,0
2004-06-22,11.5,48.019643,1
2004-06-23,11.5,47.894643,2
2004-06-24,11.5,48.632143000000006,3
2004-06-25,11.5,54.207143,4
2004-06-26,11.5,45.44880966666667,5
2004-06-27,11.5,43.340476333333335,6
2004-06-28,11.5,43.832143,0
2004-06-29,11.5,48.099018,1
2004-06-30,11.5,55.502643,2
2004-07-01,11.5,51.064799,3
2004-07-02,11.5,48.531174,4
2004-07-03,11.5,48.53471566666667,5
2004-07-04,11.5,48.43934066666666,6
2004-07-05,11.5,51.576799,0
2004-07-06,11.5,50.18471566666667,1
2004-07-07,11.5,48.39763233333333,2
2004-07-08,11.5,55.07471566666666,3
2004-07-09,11.5,51.714299,4
2004-07-10,11.5,50.39763233333333,5
2004-07-11,11.5,45.839299,6
2004-07-12,11.5,53.935132333333335,0
2004-07-13,11.5,63.96013233333333,1
2004-07-14,11.5,57.41846566666666,2
2004-07-15,11.5,56.77263233333333,3
2004-07-16,11.5,54.247632333333335,4
2004-07-17,11.5,53.03513233333334,5
2004-07-18,11.5,50.464299,6
2004-07-19,11.5,52.289299,0
2004-07-20,11.5,52.176799,1
2004-07-21,11.5,54.278882333333335,2
2004-07-22,11.5,53.139299,3
2004-07-23,11.5,54.626799,4
2004-07-24,11.5,53.497632333333335,5
2004-07-25,11.5,52.276799,6
2004-07-26,11.5,58.17263233333333,0
2004-07-27,11.5,55.02263233333333,1
2004-07-28,11.5,55.24346566666666,2
2004-07-29,11.5,54.03096566666667,3
2004-07-30,11.5,52.52246566666667,4
2004-07-31,11.5,51.04763233333333,5
2004-08-01,11.5,50.37235133333333,6
2004-08-02,11.5,52.093184666666666,0
2004-08-03,11.5,54.780518,1
2004-08-04,11.5,57.409851333333336,2
2004-08-05,11.5,60.57610133333333,3
2004-08-06,11.5,60.951518,4
2004-08-07,11.5,57.159851333333336,5
2004-08-08,11.5,54.701518,6
2004-08-09,11.5,56.139018,0
2004-08-10,11.5,57.30110133333333,1
2004-08-11,11.5,54.93443466666667,2
2004-08-12,11.5,54.735101333333326,3
2004-08-13,11.5,54.47493466666666,4
2004-08-14,11.5,55.69318466666667,5
2004-08-15,11.5,50.659851333333336,6
2004-08-16,11.5,51.00155966666666,0
2004-08-17,11.5,53.63905966666667,1
2004-08-18,11.5,50.58068466666666,2
2004-08-19,11.5,51.814018,3
2004-08-20,11.5,52.576518,4
2004-08-21,11.5,53.601518,5
2004-08-22,11.5,51.48068466666666,6
2004-08-23,11.5,54.49735133333333,0
2004-08-24,11.5,53.756059666666665,1
2004-08-25,11.5,54.17272633333334,2
